TIME,SYMBOL,EX,PRICE,SIZE,COND,BID,BIDSIZ,OFR,OFRSIZ,SIGN
2017-09-19 15:57:37,BAC,V,24.84,400, ,24.83,1289,24.84,823,1
2017-09-19 15:57:37,BAC,V,24.835,500, ,24.83,1289,24.84,823,-1
2017-09-19 15:57:37,BAC,V,24.835,100, ,24.83,1345,24.84,823,-1
2017-09-19 15:57:37,BAC,V,24.835,100, ,24.83,1345,24.84,823,-1
2017-09-19 15:57:37,BAC,N,24.835,100, ,24.83,1345,24.84,802,-1
2017-09-19 15:57:37,BAC,Y,24.84,100, ,24.83,1345,24.84,775,1
2017-09-19 15:57:38,BAC,T,24.835,100, ,24.83,1414,24.84,775,-1
2017-09-19 15:57:38,BAC,V,24.835,100, ,24.83,1415,24.84,775,-1
2017-09-19 15:57:38,BAC,Y,24.84,800, ,24.83,1415,24.84,775,1
2017-09-19 15:57:38,BAC,V,24.84,9242, ,24.83,34636,24.84,12352,1
2017-09-19 15:57:38,BAC,Z,24.84,100, ,24.83,2788,24.84,598,1
2017-09-19 15:57:38,BAC,K,24.84,36386, ,24.83,29635,24.84,2538,1
2017-09-19 15:57:38,BAC,N,24.84,25199, ,24.84,34345,24.85,27689,-1
2017-09-19 15:57:38,BAC,V,24.84,800, ,24.84,2024,24.85,1692,-1
2017-09-19 15:57:40,BAC,N,24.845,100, ,24.84,1068,24.85,972,1
2017-09-19 15:57:40,BAC,P,24.845,60, ,24.84,1068,24.85,972,1
2017-09-19 15:57:41,BAC,N,24.845,100, ,24.84,1068,24.85,915,-1
2017-09-19 15:57:41,BAC,N,24.845,100, ,24.84,1068,24.85,915,-1
2017-09-19 15:57:41,BAC,N,24.845,600, ,24.84,1068,24.85,915,-1
2017-09-19 15:57:42,BAC,V,24.845,300, ,24.84,1090,24.85,915,-1
2017-09-19 15:57:42,BAC,Y,24.85,3700, ,24.84,3328,24.85,2280,1
2017-09-19 15:57:42,BAC,B,24.85,8300, ,24.84,10728,24.85,6363,1
2017-09-19 15:57:42,BAC,Z,24.85,3200, ,24.84,22429,24.85,3225,1
2017-09-19 15:57:42,BAC,Z,24.85,6396, ,24.84,13043,24.85,623,1
2017-09-19 15:57:42,BAC,T,24.85,200, ,24.84,6640,24.85,38,1
2017-09-19 15:57:42,BAC,Z,24.85,1183, ,24.84,2779,24.86,1660,-1
2017-09-19 15:57:42,BAC,T,24.85,332, ,24.84,4257,24.86,2498,-1
2017-09-19 15:57:42,BAC,B,24.85,200, ,24.84,4270,24.86,2501,-1
2017-09-19 15:57:42,BAC,B,24.85,3150, ,24.84,5650,24.86,3335,-1
2017-09-19 15:57:42,BAC,B,24.85,200, ,24.85,1869,24.86,2557,-1
2017-09-19 15:57:42,BAC,B,24.85,200, ,24.85,1744,24.86,1653,-1
2017-09-19 15:57:42,BAC,B,24.85,600, ,24.85,3466,24.86,3276,-1
2017-09-19 15:57:42,BAC,N,24.855,100, ,24.85,1033,24.86,1165,1
2017-09-19 15:57:43,BAC,B,24.855,200, ,24.85,1000,24.86,1104,1
2017-09-19 15:57:43,BAC,B,24.855,200, ,24.85,1000,24.86,1104,-1
2017-09-19 15:57:43,BAC,B,24.855,200, ,24.85,1000,24.86,1104,-1
2017-09-19 15:57:44,BAC,B,24.855,200, ,24.85,1003,24.86,1064,-1
2017-09-19 15:57:45,BAC,Y,24.86,202, ,24.85,3015,24.86,3068,1
2017-09-19 15:57:46,BAC,N,24.855,100, ,24.85,1068,24.86,1014,-1
2017-09-19 15:57:46,BAC,N,24.855,100, ,24.85,1069,24.86,1017,-1
2017-09-19 15:57:46,BAC,B,24.86,101, ,24.85,2018,24.86,2036,1
2017-09-19 15:57:47,BAC,N,24.855,100, ,24.85,1069,24.86,1016,-1
2017-09-19 15:57:47,BAC,Y,24.86,100, ,24.85,2138,24.86,2000,1
2017-09-19 15:57:47,BAC,B,24.855,200, ,24.85,1011,24.86,985,-1
2017-09-19 15:57:48,BAC,V,24.855,100, ,24.85,1316,24.86,1041,-1
2017-09-19 15:57:48,BAC,P,24.855,58, ,24.85,1316,24.86,1041,-1
2017-09-19 15:57:49,BAC,N,24.855,500, ,24.85,1316,24.86,1044,-1
2017-09-19 15:57:49,BAC,Y,24.86,5800, ,24.85,9712,24.86,6871,1
2017-09-19 15:57:50,BAC,Y,24.86,300, ,24.85,4224,24.86,2862,1
2017-09-19 15:57:50,BAC,B,24.86,100, ,24.85,4224,24.86,2862,1
2017-09-19 15:57:50,BAC,N,24.855,100, ,24.85,1401,24.86,964,-1
2017-09-19 15:57:51,BAC,Y,24.855,100, ,24.85,1401,24.86,1018,-1
2017-09-19 15:57:51,BAC,Y,24.8575,303, ,24.85,1345,24.86,1018,1
2017-09-19 15:57:51,BAC,N,24.855,600, ,24.85,1403,24.86,991,-1
2017-09-19 15:57:51,BAC,B,24.855,200, ,24.85,1345,24.86,991,-1
2017-09-19 15:57:51,BAC,N,24.855,100, ,24.85,1345,24.86,991,-1
2017-09-19 15:57:52,BAC,N,24.855,100, ,24.85,1349,24.86,991,-1
2017-09-19 15:57:52,BAC,Y,24.86,202, ,24.85,1352,24.86,1019,1
2017-09-19 15:57:53,BAC,Y,24.86,200, ,24.85,2820,24.86,1978,1
2017-09-19 15:57:53,BAC,Y,24.86,999, ,24.85,1413,24.86,994,1
2017-09-19 15:57:55,BAC,N,24.855,100, ,24.85,1421,24.86,1017,-1
2017-09-19 15:57:55,BAC,V,24.855,100, ,24.85,1421,24.86,1024,-1
2017-09-19 15:57:55,BAC,V,24.855,800, ,24.85,1421,24.86,1025,-1
2017-09-19 15:57:57,BAC,N,24.855,100, ,24.85,1362,24.86,1025,-1
2017-09-19 15:57:57,BAC,B,24.86,101, ,24.85,1362,24.86,1043,1
2017-09-19 15:57:58,BAC,N,24.855,500, ,24.85,1386,24.86,1043,-1
2017-09-19 15:57:58,BAC,Y,24.86,200, ,24.85,2770,24.86,2026,1
2017-09-19 15:57:59,BAC,B,24.855,800, ,24.85,1388,24.86,1016,-1
2017-09-19 15:57:59,BAC,B,24.855,200, ,24.85,1371,24.86,971,-1
2017-09-19 15:58:00,BAC,N,24.855,100, ,24.85,1371,24.86,1004,-1
2017-09-19 15:58:00,BAC,N,24.855,100, ,24.85,1371,24.86,1031,-1
2017-09-19 15:58:00,BAC,T,24.855,100, ,24.85,1372,24.86,1065,-1
2017-09-19 15:58:00,BAC,T,24.855,100, ,24.85,1372,24.86,1065,-1
2017-09-19 15:58:00,BAC,Y,24.86,202, ,24.85,2802,24.86,2076,1
2017-09-19 15:58:00,BAC,V,24.855,50, ,24.85,4324,24.86,3012,-1
2017-09-19 15:58:02,BAC,V,24.855,800, ,24.85,1393,24.86,1038,-1
2017-09-19 15:58:02,BAC,N,24.855,100, ,24.85,2784,24.86,2149,-1
2017-09-19 15:58:02,BAC,N,24.855,300, ,24.85,1391,24.86,1065,-1
2017-09-19 15:58:03,BAC,Y,24.855,300, ,24.85,1391,24.86,1065,-1
2017-09-19 15:58:03,BAC,Y,24.86,100, ,24.85,1391,24.86,1038,1
2017-09-19 15:58:03,BAC,B,24.86,101, ,24.85,1388,24.86,1004,1
2017-09-19 15:58:04,BAC,N,24.855,100, ,24.85,1391,24.86,1004,-1
2017-09-19 15:58:04,BAC,T,24.855,100, ,24.85,1391,24.86,1004,-1
2017-09-19 15:58:04,BAC,V,24.85,100, ,24.85,4164,24.86,3095,-1
2017-09-19 15:58:04,BAC,Y,24.86,200, ,24.85,1388,24.86,1038,1
2017-09-19 15:58:04,BAC,K,24.855,100, ,24.85,1388,24.86,1038,-1
2017-09-19 15:58:05,BAC,Y,24.85,100, ,24.85,3987,24.86,3255,-1
2017-09-19 15:58:05,BAC,V,24.855,100, ,24.85,3987,24.86,3255,1
2017-09-19 15:58:05,BAC,N,24.855,50, ,24.85,3987,24.86,3255,1
2017-09-19 15:58:07,BAC,P,24.855,100, ,24.85,1329,24.86,1112,-1
2017-09-19 15:58:07,BAC,N,24.855,500, ,24.85,1329,24.86,1128,-1
2017-09-19 15:58:08,BAC,K,24.855,100, ,24.85,1330,24.86,1129,-1
2017-09-19 15:58:09,BAC,Y,24.86,987, ,24.85,8215,24.86,6243,1
2017-09-19 15:58:09,BAC,N,24.855,200, ,24.85,1394,24.86,1037,-1
2017-09-19 15:58:09,BAC,Y,24.86,500, ,24.85,1394,24.86,1037,1
2017-09-19 15:58:09,BAC,Z,24.855,300, ,24.85,1394,24.86,1003,-1
2017-09-19 15:58:09,BAC,Z,24.855,100, ,24.85,1367,24.86,1003,-1
2017-09-19 15:58:09,BAC,P,24.855,100, ,24.85,1367,24.86,1003,-1
2017-09-19 15:58:10,BAC,V,24.855,900, ,24.85,1367,24.86,1002,-1
2017-09-19 15:58:10,BAC,V,24.855,500, ,24.85,1367,24.86,1002,-1
2017-09-19 15:58:10,BAC,Y,24.855,100, ,24.85,1309,24.86,1002,-1
2017-09-19 15:58:10,BAC,T,24.86,10262, ,24.85,3952,24.86,2664,1
2017-09-19 15:58:10,BAC,J,24.86,800, ,24.85,18135,24.86,8647,1
2017-09-19 15:58:10,BAC,V,24.86,17205, ,24.85,29575,24.86,7245,1
2017-09-19 15:58:10,BAC,Z,24.86,400, ,24.85,5680,24.86,793,1
2017-09-19 15:58:10,BAC,T,24.855,1000, ,24.85,4275,24.86,571,-1
2017-09-19 15:58:10,BAC,T,24.86,300, ,24.85,5700,24.86,1000,1
2017-09-19 15:58:10,BAC,Z,24.86,100, ,24.85,4275,24.86,552,1
2017-09-19 15:58:10,BAC,Z,24.86,100, ,24.85,1425,24.86,185,1
2017-09-19 15:58:10,BAC,Y,24.86,500, ,24.85,1425,24.86,231,1
2017-09-19 15:58:10,BAC,T,24.86,400, ,24.85,1397,24.86,232,1
2017-09-19 15:58:10,BAC,T,24.86,100, ,24.85,1397,24.86,224,1
2017-09-19 15:58:10,BAC,Z,24.86,100, ,24.85,1397,24.86,259,1
2017-09-19 15:58:10,BAC,Y,24.86,500, ,24.85,12573,24.86,3806,1
2017-09-19 15:58:10,BAC,J,24.86,100, ,24.85,1397,24.86,471,1
2017-09-19 15:58:10,BAC,J,24.86,300, ,24.85,1397,24.86,465,1
2017-09-19 15:58:11,BAC,J,24.86,139, ,24.85,1397,24.86,475,1
2017-09-19 15:58:11,BAC,N,24.86,100, ,24.85,9779,24.86,3053,1
2017-09-19 15:58:11,BAC,N,24.855,100, ,24.85,1397,24.86,382,-1
2017-09-19 15:58:11,BAC,Z,24.86,700, ,24.85,2806,24.86,446,1
2017-09-19 15:58:11,BAC,Z,24.86,100, ,24.85,1431,24.86,219,1
2017-09-19 15:58:12,BAC,J,24.86,100, ,24.85,1401,24.86,416,1
2017-09-19 15:58:12,BAC,J,24.86,100, ,24.85,1401,24.86,422,1
2017-09-19 15:58:12,BAC,N,24.855,100, ,24.85,1401,24.86,422,-1
2017-09-19 15:58:12,BAC,J,24.86,101, ,24.85,1401,24.86,422,1
2017-09-19 15:58:12,BAC,N,24.855,400, ,24.85,1401,24.86,416,-1
2017-09-19 15:58:12,BAC,N,24.86,100, ,24.85,1401,24.86,230,1
2017-09-19 15:58:12,BAC,Z,24.86,100, ,24.85,1401,24.86,230,1
2017-09-19 15:58:12,BAC,Z,24.86,200, ,24.85,2804,24.86,468,1
2017-09-19 15:58:12,BAC,Z,24.86,200, ,24.85,5608,24.86,892,1
2017-09-19 15:58:13,BAC,P,24.86,202, ,24.85,4231,24.86,665,1
2017-09-19 15:58:13,BAC,N,24.86,4400, ,24.85,8799,24.86,1160,1
2017-09-19 15:58:13,BAC,K,24.86,3000, ,24.85,1479,24.86,215,1
2017-09-19 15:58:13,BAC,V,24.855,100, ,24.85,2958,24.86,423,-1
2017-09-19 15:58:14,BAC,J,24.86,200, ,24.85,7400,24.86,1225,1
2017-09-19 15:58:14,BAC,V,24.86,5800, ,24.85,10360,24.86,828,1
2017-09-19 15:58:14,BAC,V,24.86,400, ,24.85,10360,24.86,828,1
2017-09-19 15:58:14,BAC,K,24.86,300, ,24.85,1481,24.86,69,1
2017-09-19 15:58:14,BAC,V,24.86,100, ,24.85,1480,24.86,115,1
2017-09-19 15:58:15,BAC,Z,24.86,400, ,24.85,1480,24.86,115,1
2017-09-19 15:58:15,BAC,J,24.86,200, ,24.85,11840,24.86,1129,1
2017-09-19 15:58:15,BAC,N,24.86,300, ,24.85,1480,24.86,121,1
2017-09-19 15:58:15,BAC,Z,24.86,3781, ,24.85,4440,24.86,250,1
2017-09-19 15:58:15,BAC,Z,24.86,12140, ,24.85,13666,24.86,1582,1
2017-09-19 15:58:15,BAC,T,24.86,27440, ,24.86,39051,24.87,29822,-1
2017-09-19 15:58:15,BAC,K,24.865,221, ,24.86,1194,24.87,810,-1
2017-09-19 15:58:15,BAC,N,24.865,100, ,24.86,1145,24.87,1012,-1
2017-09-19 15:58:15,BAC,B,24.865,200, ,24.86,1145,24.87,985,-1
2017-09-19 15:58:16,BAC,B,24.865,300, ,24.86,1145,24.87,991,-1
2017-09-19 15:58:16,BAC,N,24.865,600, ,24.86,1137,24.87,1017,-1
2017-09-19 15:58:17,BAC,Y,24.86,4, ,24.86,1137,24.87,1017,-1
2017-09-19 15:58:17,BAC,N,24.865,500, ,24.86,1137,24.87,1017,-1
2017-09-19 15:58:17,BAC,N,24.865,500, ,24.86,1137,24.87,1017,-1
2017-09-19 15:58:18,BAC,N,24.865,100, ,24.86,1137,24.87,1017,-1
2017-09-19 15:58:18,BAC,P,24.865,100, ,24.86,1142,24.87,1017,-1
2017-09-19 15:58:18,BAC,B,24.865,100, ,24.86,1142,24.87,1017,-1
2017-09-19 15:58:18,BAC,B,24.86,99, ,24.86,1142,24.87,1020,-1
2017-09-19 15:58:18,BAC,B,24.86,165, ,24.86,2284,24.87,2128,-1
2017-09-19 15:58:18,BAC,B,24.865,100, ,24.86,2284,24.87,2128,-1
2017-09-19 15:58:19,BAC,B,24.865,100, ,24.86,1142,24.87,1054,-1
2017-09-19 15:58:19,BAC,N,24.865,100, ,24.86,1142,24.87,1052,-1
2017-09-19 15:58:21,BAC,N,24.865,100, ,24.86,1146,24.87,1079,-1
2017-09-19 15:58:21,BAC,N,24.865,100, ,24.86,1146,24.87,1016,-1
2017-09-19 15:58:22,BAC,V,24.865,100, ,24.86,1149,24.87,991,-1
2017-09-19 15:58:22,BAC,V,24.865,100, ,24.86,1150,24.87,991,-1
2017-09-19 15:58:23,BAC,B,24.865,200, ,24.86,2306,24.87,2008,-1
2017-09-19 15:58:24,BAC,Y,24.87,100, ,24.86,7305,24.87,4831,1
2017-09-19 15:58:24,BAC,N,24.865,100, ,24.86,1519,24.87,868,-1
2017-09-19 15:58:24,BAC,V,24.865,1000, ,24.86,1519,24.87,868,-1
2017-09-19 15:58:25,BAC,Y,24.87,100, ,24.86,1519,24.87,868,1
2017-09-19 15:58:26,BAC,N,24.865,100, ,24.86,1520,24.87,870,-1
2017-09-19 15:58:26,BAC,N,24.865,100, ,24.86,1520,24.87,870,-1
2017-09-19 15:58:26,BAC,B,24.87,100, ,24.86,1520,24.87,870,1
2017-09-19 15:58:26,BAC,P,24.865,100, ,24.86,1520,24.87,870,-1
2017-09-19 15:58:26,BAC,V,24.865,300, ,24.86,1521,24.87,869,-1
2017-09-19 15:58:26,BAC,B,24.865,100, ,24.86,1521,24.87,869,-1
2017-09-19 15:58:26,BAC,Y,24.87,100, ,24.86,1521,24.87,884,1
2017-09-19 15:58:27,BAC,N,24.865,600, ,24.86,4362,24.87,3057,-1
2017-09-19 15:58:27,BAC,B,24.865,100, ,24.86,4362,24.87,3057,-1
2017-09-19 15:58:27,BAC,N,24.865,400, ,24.86,1454,24.87,1004,-1
2017-09-19 15:58:27,BAC,B,24.865,100, ,24.86,1454,24.87,1004,-1
2017-09-19 15:58:27,BAC,Y,24.87,100, ,24.86,1454,24.87,1005,1
2017-09-19 15:58:29,BAC,V,24.865,100, ,24.86,1454,24.87,971,-1
2017-09-19 15:58:29,BAC,Y,24.87,100, ,24.86,4377,24.87,2895,1
2017-09-19 15:58:29,BAC,Y,24.865,100, ,24.86,1521,24.87,895,-1
2017-09-19 15:58:30,BAC,B,24.865,178, ,24.86,1521,24.87,897,-1
2017-09-19 15:58:30,BAC,N,24.865,93, ,24.86,1522,24.87,897,-1
2017-09-19 15:58:30,BAC,N,24.865,144, ,24.86,1522,24.87,897,-1
2017-09-19 15:58:30,BAC,Y,24.87,100, ,24.86,1522,24.87,898,1
2017-09-19 15:58:30,BAC,P,24.865,100, ,24.86,1522,24.87,898,-1
2017-09-19 15:58:31,BAC,N,24.865,200, ,24.86,1516,24.87,905,-1
2017-09-19 15:58:31,BAC,N,24.865,1, ,24.86,1516,24.87,905,-1
2017-09-19 15:58:32,BAC,B,24.86,3542, ,24.86,14550,24.87,9929,-1
2017-09-19 15:58:32,BAC,Y,24.87,400, ,24.86,4431,24.87,3150,1
2017-09-19 15:58:32,BAC,B,24.865,100, ,24.86,1491,24.87,1077,-1
2017-09-19 15:58:32,BAC,V,24.865,700, ,24.86,1491,24.87,1083,-1
2017-09-19 15:58:32,BAC,B,24.865,1, ,24.86,1491,24.87,1083,-1
2017-09-19 15:58:32,BAC,B,24.87,1799, ,24.86,18490,24.87,11900,1
2017-09-19 15:58:32,BAC,Y,24.87,100, ,24.86,1552,24.87,877,1
2017-09-19 15:58:33,BAC,B,24.87,100, ,24.86,1552,24.87,877,1
2017-09-19 15:58:33,BAC,N,24.865,1, ,24.86,1552,24.87,877,-1
2017-09-19 15:58:33,BAC,B,24.865,100, ,24.86,1552,24.87,877,-1
2017-09-19 15:58:33,BAC,Y,24.87,214, ,24.86,1552,24.87,877,1
2017-09-19 15:58:33,BAC,Y,24.87,300, ,24.86,1552,24.87,877,1
2017-09-19 15:58:33,BAC,Y,24.87,100, ,24.86,1552,24.87,877,1
2017-09-19 15:58:34,BAC,N,24.865,800, ,24.86,1549,24.87,879,-1
2017-09-19 15:58:34,BAC,Z,24.865,600, ,24.86,1549,24.87,879,-1
2017-09-19 15:58:34,BAC,Z,24.865,600, ,24.86,1549,24.87,879,-1
2017-09-19 15:58:34,BAC,P,24.865,100, ,24.86,1549,24.87,879,-1
2017-09-19 15:58:34,BAC,N,24.865,100, ,24.86,1549,24.87,879,-1
2017-09-19 15:58:34,BAC,A,24.87,3836, ,24.86,12520,24.87,5338,1
2017-09-19 15:58:34,BAC,Y,24.87,6700, ,24.86,4818,24.87,1263,1
2017-09-19 15:58:34,BAC,Y,24.87,100, ,24.86,23675,24.87,11602,1
2017-09-19 15:58:34,BAC,N,24.865,1, ,24.86,3156,24.87,1590,-1
2017-09-19 15:58:34,BAC,N,24.865,100, ,24.86,1572,24.87,787,-1
2017-09-19 15:58:35,BAC,Z,24.865,1100, ,24.86,3146,24.87,1635,-1
2017-09-19 15:58:35,BAC,N,24.865,88, ,24.86,1573,24.87,830,-1
2017-09-19 15:58:36,BAC,N,24.8675,500, ,24.86,3146,24.87,1654,1
2017-09-19 15:58:36,BAC,N,24.865,1, ,24.86,1574,24.87,830,-1
2017-09-19 15:58:36,BAC,B,24.865,100, ,24.86,1574,24.87,830,-1
2017-09-19 15:58:37,BAC,N,24.865,100, ,24.86,1574,24.87,830,-1
2017-09-19 15:58:37,BAC,V,24.865,100, ,24.86,1574,24.87,830,-1
2017-09-19 15:58:37,BAC,Y,24.87,1100, ,24.86,4725,24.87,2382,1
2017-09-19 15:58:38,BAC,N,24.865,1, ,24.86,3150,24.87,1633,-1
2017-09-19 15:58:38,BAC,Y,24.87,7200, ,24.86,20663,24.87,7875,1
2017-09-19 15:58:38,BAC,B,24.865,700, ,24.86,20663,24.87,7875,-1
2017-09-19 15:58:38,BAC,Y,24.87,1800, ,24.86,9486,24.87,2362,1
2017-09-19 15:58:38,BAC,V,24.865,600, ,24.86,6436,24.87,2289,-1
2017-09-19 15:58:38,BAC,B,24.87,100, ,24.86,6380,24.87,2784,1
2017-09-19 15:58:38,BAC,B,24.865,100, ,24.86,1578,24.87,825,-1
2017-09-19 15:58:39,BAC,Y,24.87,1400, ,24.86,1572,24.87,825,1
2017-09-19 15:58:39,BAC,N,24.865,1, ,24.86,1571,24.87,825,-1
2017-09-19 15:58:39,BAC,N,24.865,100, ,24.86,1315,24.87,852,-1
2017-09-19 15:58:40,BAC,Z,24.865,200, ,24.86,1316,24.87,880,-1
2017-09-19 15:58:40,BAC,N,24.865,200, ,24.86,2632,24.87,1760,-1
2017-09-19 15:58:40,BAC,N,24.865,300, ,24.86,1316,24.87,880,-1
2017-09-19 15:58:40,BAC,N,24.865,100, ,24.86,1316,24.87,880,-1
2017-09-19 15:58:41,BAC,N,24.865,68, ,24.86,1316,24.87,883,-1
2017-09-19 15:58:41,BAC,N,24.865,100, ,24.86,1316,24.87,883,-1
2017-09-19 15:58:41,BAC,V,24.865,100, ,24.86,1316,24.87,883,-1
2017-09-19 15:58:42,BAC,B,24.865,200, ,24.86,1316,24.87,883,-1
2017-09-19 15:58:42,BAC,B,24.865,200, ,24.86,1316,24.87,910,-1
2017-09-19 15:58:42,BAC,V,24.865,900, ,24.86,1316,24.87,956,-1
2017-09-19 15:58:42,BAC,V,24.865,500, ,24.86,1316,24.87,956,-1
2017-09-19 15:58:42,BAC,K,24.865,400, ,24.86,1316,24.87,957,-1
2017-09-19 15:58:42,BAC,Z,24.865,1400, ,24.86,1316,24.87,957,-1
2017-09-19 15:58:42,BAC,V,24.865,100, ,24.86,1316,24.87,957,-1
2017-09-19 15:58:43,BAC,B,24.865,100, ,24.86,1316,24.87,957,-1
2017-09-19 15:58:43,BAC,Z,24.865,200, ,24.86,1316,24.87,957,-1
2017-09-19 15:58:43,BAC,N,24.865,200, ,24.86,1316,24.87,957,-1
2017-09-19 15:58:43,BAC,K,24.865,500, ,24.86,1316,24.87,984,-1
2017-09-19 15:58:43,BAC,Z,24.865,1200, ,24.86,1316,24.87,984,-1
2017-09-19 15:58:45,BAC,B,24.865,100, ,24.86,1261,24.87,984,-1
2017-09-19 15:58:46,BAC,V,24.865,500, ,24.86,1261,24.87,1031,-1
2017-09-19 15:58:46,BAC,N,24.865,600, ,24.86,2522,24.87,2096,-1
2017-09-19 15:58:47,BAC,T,24.865,800, ,24.86,1261,24.87,1071,-1
2017-09-19 15:58:47,BAC,Z,24.865,200, ,24.86,1261,24.87,1056,-1
2017-09-19 15:58:47,BAC,Y,24.865,100, ,24.86,2522,24.87,2120,-1
2017-09-19 15:58:47,BAC,N,24.865,100, ,24.86,1261,24.87,1063,-1
2017-09-19 15:58:48,BAC,V,24.865,1990, ,24.86,1261,24.87,1066,-1
2017-09-19 15:58:48,BAC,V,24.865,1200, ,24.86,1261,24.87,1066,-1
2017-09-19 15:58:49,BAC,B,24.865,300, ,24.86,1434,24.87,1063,-1
2017-09-19 15:58:49,BAC,V,24.865,1100, ,24.86,1434,24.87,1063,-1
2017-09-19 15:58:49,BAC,V,24.865,1400, ,24.86,1434,24.87,1063,-1
2017-09-19 15:58:49,BAC,B,24.865,100, ,24.86,1434,24.87,1063,-1
2017-09-19 15:58:49,BAC,V,24.865,100, ,24.86,1434,24.87,1063,-1
2017-09-19 15:58:49,BAC,B,24.865,200, ,24.86,1434,24.87,1063,-1
2017-09-19 15:58:50,BAC,T,24.865,123, ,24.86,2857,24.87,2122,-1
2017-09-19 15:58:50,BAC,N,24.865,200, ,24.86,1421,24.87,1056,-1
2017-09-19 15:58:50,BAC,B,24.86,800, ,24.86,5478,24.87,4317,-1
2017-09-19 15:58:51,BAC,N,24.865,100, ,24.86,1335,24.87,1086,-1
2017-09-19 15:58:51,BAC,Y,24.87,100, ,24.86,1335,24.87,1086,1
2017-09-19 15:58:51,BAC,V,24.865,100, ,24.86,1336,24.87,1090,-1
2017-09-19 15:58:51,BAC,V,24.865,100, ,24.86,1390,24.87,1087,-1
2017-09-19 15:58:51,BAC,V,24.865,100, ,24.86,1390,24.87,1087,-1
2017-09-19 15:58:52,BAC,V,24.865,300, ,24.86,1392,24.87,1086,-1
2017-09-19 15:58:54,BAC,V,24.87,1700, ,24.86,4167,24.87,3310,1
2017-09-19 15:58:54,BAC,V,24.865,100, ,24.86,4167,24.87,3310,-1
2017-09-19 15:58:55,BAC,Z,24.865,200, ,24.86,1391,24.87,1105,-1
2017-09-19 15:58:55,BAC,Z,24.865,400, ,24.86,2726,24.87,2182,-1
2017-09-19 15:58:55,BAC,X,24.865,300, ,24.86,1363,24.87,1077,-1
2017-09-19 15:58:55,BAC,N,24.865,500, ,24.86,1363,24.87,1077,-1
2017-09-19 15:58:55,BAC,B,24.86,100, ,24.86,1363,24.87,1079,-1
2017-09-19 15:58:56,BAC,N,24.865,100, ,24.86,1363,24.87,1079,-1
2017-09-19 15:58:56,BAC,N,24.865,100, ,24.86,1363,24.87,1079,-1
2017-09-19 15:58:57,BAC,P,24.865,900, ,24.86,1363,24.87,1079,-1
2017-09-19 15:58:57,BAC,Y,24.87,200, ,24.86,5568,24.87,4085,1
2017-09-19 15:58:58,BAC,N,24.865,600, ,24.86,1421,24.87,1006,-1
2017-09-19 15:58:58,BAC,Y,24.87,814, ,24.86,4263,24.87,2928,1
2017-09-19 15:58:58,BAC,Y,24.87,600, ,24.86,1417,24.87,960,1
2017-09-19 15:58:58,BAC,Y,24.87,1100, ,24.86,1417,24.87,960,1
2017-09-19 15:58:59,BAC,N,24.865,2200, ,24.86,1417,24.87,960,-1
2017-09-19 15:58:59,BAC,N,24.865,5500, ,24.86,1412,24.87,952,-1
2017-09-19 15:58:59,BAC,Y,24.87,2100, ,24.86,2884,24.87,1877,1
2017-09-19 15:58:59,BAC,B,24.865,800, ,24.86,1422,24.87,953,-1
2017-09-19 15:58:59,BAC,Y,24.87,3500, ,24.86,5746,24.87,3686,1
2017-09-19 15:58:59,BAC,Y,24.87,300, ,24.86,5746,24.87,3686,1
2017-09-19 15:58:59,BAC,Y,24.87,1500, ,24.86,1454,24.87,926,1
2017-09-19 15:58:59,BAC,Y,24.87,1700, ,24.86,4377,24.87,2701,1
2017-09-19 15:58:59,BAC,B,24.87,500, ,24.86,4377,24.87,2701,1
2017-09-19 15:59:00,BAC,Y,24.87,1300, ,24.86,1460,24.87,877,1
2017-09-19 15:59:00,BAC,B,24.87,1375, ,24.86,1460,24.87,877,1
2017-09-19 15:59:00,BAC,V,24.865,100, ,24.86,1460,24.87,880,-1
2017-09-19 15:59:00,BAC,Y,24.87,900, ,24.86,4449,24.87,2409,1
2017-09-19 15:59:00,BAC,Z,24.865,200, ,24.86,1498,24.87,918,-1
2017-09-19 15:59:00,BAC,N,24.865,100, ,24.86,1503,24.87,918,-1
2017-09-19 15:59:00,BAC,Y,24.865,200, ,24.86,1503,24.87,938,-1
2017-09-19 15:59:00,BAC,Y,24.865,200, ,24.86,1503,24.87,938,-1
2017-09-19 15:59:00,BAC,V,24.865,200, ,24.86,1503,24.87,938,-1
2017-09-19 15:59:00,BAC,N,24.865,100, ,24.86,1498,24.87,938,-1
2017-09-19 15:59:00,BAC,B,24.87,3734, ,24.86,7520,24.87,4186,1
2017-09-19 15:59:00,BAC,Y,24.87,400, ,24.86,7520,24.87,4186,1
2017-09-19 15:59:01,BAC,B,24.865,2000, ,24.86,1457,24.87,804,-1
2017-09-19 15:59:01,BAC,P,24.865,300, ,24.86,1457,24.87,795,-1
2017-09-19 15:59:01,BAC,B,24.87,200, ,24.86,1457,24.87,688,1
2017-09-19 15:59:01,BAC,B,24.865,100, ,24.86,1457,24.87,795,-1
2017-09-19 15:59:01,BAC,B,24.87,1200, ,24.86,1457,24.87,688,1
2017-09-19 15:59:02,BAC,B,24.865,100, ,24.86,1457,24.87,688,-1
2017-09-19 15:59:02,BAC,J,24.87,100, ,24.86,1457,24.87,688,1
